epoch,error,learning_rate
8847,0.439279,0.000933902
8848,0.439277,0.000933895
8849,0.439273,0.000933888
8850,0.439269,0.000933881
8851,0.439266,0.000933874
8852,0.439263,0.000933867
8853,0.43926,0.00093386
8854,0.439257,0.000933853
8855,0.439254,0.000933846
8856,0.439249,0.000933839
8857,0.439246,0.000933832
8858,0.439243,0.000933825
8859,0.439239,0.000933819
8860,0.439235,0.000933811
8861,0.439232,0.000933804
8862,0.439228,0.000933798
8863,0.439225,0.000933791
8864,0.439221,0.000933784
8865,0.439218,0.000933777
8866,0.439215,0.00093377
8867,0.439211,0.000933763
8868,0.439207,0.000933756
8869,0.439204,0.000933749
8870,0.439201,0.000933742
8871,0.439198,0.000933735
8872,0.439193,0.000933728
8873,0.439191,0.000933721
8874,0.439188,0.000933714
8875,0.439184,0.000933707
8876,0.439181,0.0009337
8877,0.439176,0.000933693
8878,0.439172,0.000933686
8879,0.439169,0.000933679
8880,0.439167,0.000933672
8881,0.439163,0.000933665
8882,0.439159,0.000933658
8883,0.439156,0.000933651
8884,0.439153,0.000933644
8885,0.43915,0.000933637
8886,0.439146,0.00093363
8887,0.439144,0.000933623
8888,0.43914,0.000933616
8889,0.439136,0.000933609
8890,0.439132,0.000933602
8891,0.439129,0.000933595
8892,0.439125,0.000933588
8893,0.439122,0.000933581
8894,0.439118,0.000933574
8895,0.439116,0.000933567
8896,0.439112,0.00093356
8897,0.439109,0.000933553
8898,0.439106,0.000933546
8899,0.439102,0.000933539
8900,0.439098,0.000933533
8901,0.439095,0.000933526
8902,0.439091,0.000933519
8903,0.439088,0.000933512
8904,0.439084,0.000933505
8905,0.43908,0.000933498
8906,0.439078,0.000933491
8907,0.439073,0.000933484
8908,0.43907,0.000933477
8909,0.439068,0.00093347
8910,0.439064,0.000933463
8911,0.439059,0.000933456
8912,0.439056,0.000933449
8913,0.439051,0.000933442
8914,0.439047,0.000933435
8915,0.439045,0.000933428
8916,0.43904,0.000933421
8917,0.439038,0.000933414
8918,0.439035,0.000933407
8919,0.439031,0.0009334
8920,0.439028,0.000933393
8921,0.439024,0.000933386
8922,0.439021,0.000933379
8923,0.439017,0.000933372
8924,0.439014,0.000933365
8925,0.439011,0.000933358
8926,0.439007,0.000933351
8927,0.439003,0.000933344
8928,0.438999,0.000933337
8929,0.438995,0.00093333
8930,0.438992,0.000933323
8931,0.438988,0.000933316
8932,0.438984,0.00093331
8933,0.438981,0.000933303
8934,0.438979,0.000933296
8935,0.438975,0.000933289
8936,0.438971,0.000933282
8937,0.438967,0.000933275
8938,0.438964,0.000933268
8939,0.438961,0.000933261
8940,0.438958,0.000933254
8941,0.438954,0.000933247
8942,0.438951,0.00093324
8943,0.438947,0.000933233
8944,0.438943,0.000933226
8945,0.43894,0.000933219
8946,0.438936,0.000933212
8947,0.438933,0.000933205
8948,0.438929,0.000933198
8949,0.438925,0.000933191
8950,0.438921,0.000933184
8951,0.438918,0.000933177
8952,0.438915,0.00093317
8953,0.438911,0.000933163
8954,0.438907,0.000933156
8955,0.438904,0.000933149
8956,0.438901,0.000933142
8957,0.438897,0.000933135
8958,0.438894,0.000933128
8959,0.43889,0.000933121
8960,0.438886,0.000933114
8961,0.438883,0.000933107
8962,0.438879,0.0009331
8963,0.438875,0.000933093
8964,0.438872,0.000933087
8965,0.438869,0.00093308
8966,0.438865,0.000933073
8967,0.438862,0.000933066
8968,0.438858,0.000933059
8969,0.438855,0.000933052
8970,0.438851,0.000933045
8971,0.438848,0.000933038
8972,0.438844,0.000933031
8973,0.43884,0.000933024
8974,0.438836,0.000933017
8975,0.438832,0.00093301
8976,0.438828,0.000933003
8977,0.438825,0.000932996
8978,0.438822,0.000932989
8979,0.438818,0.000932982
8980,0.438815,0.000932975
8981,0.438813,0.000932968
8982,0.438809,0.000932961
8983,0.438805,0.000932954
8984,0.438801,0.000932947
8985,0.438798,0.00093294
8986,0.438794,0.000932933
8987,0.43879,0.000932926
8988,0.438786,0.000932919
8989,0.438781,0.000932912
8990,0.438778,0.000932905
8991,0.438775,0.000932898
8992,0.438772,0.000932892
8993,0.438769,0.000932885
8994,0.438765,0.000932878
8995,0.438761,0.000932871
8996,0.438757,0.000932864
8997,0.438754,0.000932857
8998,0.43875,0.00093285
8999,0.438745,0.000932843
9000,0.438742,0.000932836
9001,0.438739,0.000932829
9002,0.438736,0.000932822
9003,0.438731,0.000932815
9004,0.438728,0.000932808
9005,0.438725,0.000932801
9006,0.43872,0.000932794
9007,0.438718,0.000932787
9008,0.438714,0.00093278
9009,0.43871,0.000932773
9010,0.438706,0.000932766
9011,0.438702,0.000932759
9012,0.438698,0.000932752
9013,0.438694,0.000932745
9014,0.438692,0.000932738
9015,0.438688,0.000932731
9016,0.438685,0.000932724
9017,0.438681,0.000932718
9018,0.438678,0.000932711
9019,0.438674,0.000932704
9020,0.43867,0.000932697
9021,0.438667,0.00093269
9022,0.438663,0.000932683
9023,0.438659,0.000932676
9024,0.438655,0.000932669
9025,0.438652,0.000932662
9026,0.438649,0.000932655
9027,0.438644,0.000932648
9028,0.438641,0.000932641
9029,0.438637,0.000932634
9030,0.438633,0.000932627
9031,0.438631,0.00093262
9032,0.438626,0.000932613
9033,0.438623,0.000932606
9034,0.438619,0.000932599
9035,0.438615,0.000932592
9036,0.438611,0.000932585
9037,0.438607,0.000932578
9038,0.438603,0.000932571
9039,0.4386,0.000932564
9040,0.438596,0.000932558
9041,0.438593,0.000932551
9042,0.438589,0.000932544
9043,0.438585,0.000932537
9044,0.438584,0.00093253
9045,0.438579,0.000932523
9046,0.438575,0.000932516
9047,0.438572,0.000932509
9048,0.438567,0.000932502
9049,0.438563,0.000932495
9050,0.438559,0.000932488
9051,0.438555,0.000932481
9052,0.438551,0.000932474
9053,0.438549,0.000932467
9054,0.438546,0.00093246
9055,0.438543,0.000932453
9056,0.43854,0.000932446
9057,0.438536,0.000932439
9058,0.438532,0.000932432
9059,0.438527,0.000932425
9060,0.438524,0.000932418
9061,0.438519,0.000932411
9062,0.438516,0.000932404
9063,0.438512,0.000932397
9064,0.438508,0.000932391
9065,0.438503,0.000932384
9066,0.4385,0.000932377
9067,0.438498,0.00093237
9068,0.438493,0.000932363
9069,0.43849,0.000932356
9070,0.438486,0.000932349
9071,0.438481,0.000932342
9072,0.438479,0.000932335
9073,0.438475,0.000932328
9074,0.43847,0.000932321
9075,0.438467,0.000932314
9076,0.438464,0.000932307
9077,0.43846,0.0009323
9078,0.438456,0.000932293
9079,0.438452,0.000932286
9080,0.438449,0.000932279
9081,0.438446,0.000932272
9082,0.438441,0.000932265
9083,0.438437,0.000932258
9084,0.438434,0.000932251
9085,0.438429,0.000932245
9086,0.438426,0.000932238
9087,0.438423,0.000932231
9088,0.438418,0.000932224
9089,0.438415,0.000932217
9090,0.438411,0.00093221
9091,0.438407,0.000932203
9092,0.438405,0.000932196
9093,0.438401,0.000932189
9094,0.438397,0.000932182
9095,0.438394,0.000932175
9096,0.43839,0.000932168
9097,0.438386,0.000932161
9098,0.438382,0.000932154
9099,0.438379,0.000932147
9100,0.438375,0.00093214
9101,0.438371,0.000932133
9102,0.438367,0.000932126
9103,0.438363,0.000932119
9104,0.438359,0.000932112
9105,0.438355,0.000932106
9106,0.438352,0.000932099
9107,0.438347,0.000932092
9108,0.438343,0.000932085
9109,0.43834,0.000932078
9110,0.438336,0.000932071
9111,0.438333,0.000932064
9112,0.438328,0.000932057
9113,0.438325,0.00093205
9114,0.43832,0.000932043
9115,0.438316,0.000932036
9116,0.438313,0.000932029
9117,0.438309,0.000932022
9118,0.438306,0.000932015
9119,0.438302,0.000932008
9120,0.438299,0.000932001
9121,0.438294,0.000931994
9122,0.438289,0.000931987
9123,0.438286,0.00093198
9124,0.438282,0.000931973
9125,0.438278,0.000931967
9126,0.438274,0.00093196
9127,0.438271,0.000931953
9128,0.438267,0.000931946
9129,0.438262,0.000931939
9130,0.438259,0.000931932
9131,0.438255,0.000931925
9132,0.438252,0.000931918
9133,0.438248,0.000931911
9134,0.438245,0.000931904
9135,0.438242,0.000931897
9136,0.438238,0.00093189
9137,0.438233,0.000931883
9138,0.438228,0.000931876
9139,0.438224,0.000931869
9140,0.438221,0.000931862
9141,0.438217,0.000931855
9142,0.438214,0.000931848
9143,0.438211,0.000931841
9144,0.438207,0.000931835
9145,0.438202,0.000931828
9146,0.438199,0.000931821
9147,0.438194,0.000931814
9148,0.43819,0.000931807
9149,0.438187,0.0009318
9150,0.438184,0.000931793
9151,0.43818,0.000931786
9152,0.438175,0.000931779
9153,0.438171,0.000931772
9154,0.438168,0.000931765
9155,0.438162,0.000931758
9156,0.43816,0.000931751
9157,0.438155,0.000931744
9158,0.438152,0.000931737
9159,0.438148,0.00093173
9160,0.438143,0.000931723
9161,0.43814,0.000931716
9162,0.438136,0.00093171
9163,0.438133,0.000931702
9164,0.438129,0.000931696
9165,0.438126,0.000931689
9166,0.438121,0.000931682
9167,0.438118,0.000931675
9168,0.438114,0.000931668
9169,0.43811,0.000931661
9170,0.438106,0.000931654
9171,0.438101,0.000931647
9172,0.438098,0.00093164
9173,0.438093,0.000931633
9174,0.43809,0.000931626
9175,0.438087,0.000931619
9176,0.438082,0.000931612
9177,0.438078,0.000931605
9178,0.438075,0.000931598
9179,0.438071,0.000931591
9180,0.438066,0.000931585
9181,0.438064,0.000931578
9182,0.438059,0.000931571
9183,0.438056,0.000931564
9184,0.438051,0.000931557
9185,0.438048,0.00093155
9186,0.438046,0.000931543
9187,0.438041,0.000931536
9188,0.438037,0.000931529
9189,0.438033,0.000931522
9190,0.438029,0.000931515
9191,0.438025,0.000931508
9192,0.438021,0.000931501
9193,0.438018,0.000931494
9194,0.438013,0.000931487
9195,0.438008,0.00093148
9196,0.438005,0.000931473
9197,0.438001,0.000931467
9198,0.437997,0.00093146
9199,0.437991,0.000931453
9200,0.437988,0.000931446
9201,0.437985,0.000931439
9202,0.437981,0.000931432
9203,0.437976,0.000931425
9204,0.437973,0.000931418
9205,0.437969,0.000931411
9206,0.437963,0.000931404
9207,0.43796,0.000931397
9208,0.437956,0.00093139
9209,0.437952,0.000931383
9210,0.437948,0.000931376
9211,0.437945,0.000931369
9212,0.43794,0.000931362
9213,0.437936,0.000931355
9214,0.437934,0.000931348
9215,0.437929,0.000931342
9216,0.437924,0.000931335
9217,0.43792,0.000931328
9218,0.437917,0.000931321
9219,0.437914,0.000931314
9220,0.437909,0.000931307
9221,0.437905,0.0009313
9222,0.437902,0.000931293
9223,0.437898,0.000931286
9224,0.437894,0.000931279
9225,0.43789,0.000931272
9226,0.437885,0.000931265
9227,0.437881,0.000931258
9228,0.437877,0.000931251
9229,0.437873,0.000931244
9230,0.437868,0.000931237
9231,0.437864,0.000931231
9232,0.43786,0.000931224
9233,0.437856,0.000931217
9234,0.437851,0.00093121
9235,0.437848,0.000931203
9236,0.437843,0.000931196
9237,0.437839,0.000931189
9238,0.437836,0.000931182
9239,0.437831,0.000931175
9240,0.437828,0.000931168
9241,0.437824,0.000931161
9242,0.437821,0.000931154
9243,0.437816,0.000931147
9244,0.437812,0.00093114
9245,0.437808,0.000931133
9246,0.437804,0.000931126
9247,0.4378,0.000931119
9248,0.437795,0.000931113
9249,0.437791,0.000931106
9250,0.437786,0.000931099
9251,0.437782,0.000931092
9252,0.437779,0.000931085
9253,0.437775,0.000931078
9254,0.437771,0.000931071
9255,0.437767,0.000931064
9256,0.437764,0.000931057
9257,0.43776,0.00093105
9258,0.437754,0.000931043
9259,0.437751,0.000931036
9260,0.437748,0.000931029
9261,0.437744,0.000931022
9262,0.437741,0.000931016
9263,0.437735,0.000931009
9264,0.437733,0.000931002
9265,0.437727,0.000930995
9266,0.437724,0.000930988
9267,0.43772,0.000930981
9268,0.437716,0.000930974
9269,0.437711,0.000930967
9270,0.437708,0.00093096
9271,0.437702,0.000930953
9272,0.4377,0.000930946
9273,0.437695,0.000930939
9274,0.43769,0.000930932
9275,0.437687,0.000930925
9276,0.437682,0.000930918
9277,0.437678,0.000930912
9278,0.437672,0.000930905
9279,0.437669,0.000930898
9280,0.437664,0.000930891
9281,0.43766,0.000930884
9282,0.437657,0.000930877
9283,0.437654,0.00093087
9284,0.437648,0.000930863
9285,0.437644,0.000930856
9286,0.43764,0.000930849
9287,0.437636,0.000930842
9288,0.437631,0.000930835
9289,0.437627,0.000930828
9290,0.437623,0.000930821
9291,0.437619,0.000930815
9292,0.437614,0.000930807
9293,0.43761,0.000930801
9294,0.437606,0.000930794
9295,0.437601,0.000930787
9296,0.437599,0.00093078
9297,0.437595,0.000930773
9298,0.437591,0.000930766
9299,0.437588,0.000930759
9300,0.437583,0.000930752
9301,0.437579,0.000930745
9302,0.437575,0.000930738
9303,0.437571,0.000930731
9304,0.437566,0.000930724
9305,0.437561,0.000930717
9306,0.437556,0.000930711
9307,0.437552,0.000930704
9308,0.437549,0.000930697
9309,0.437545,0.00093069
9310,0.437541,0.000930683
9311,0.437537,0.000930676
9312,0.437532,0.000930669
9313,0.437528,0.000930662
9314,0.437524,0.000930655
9315,0.43752,0.000930648
9316,0.437515,0.000930641
9317,0.437512,0.000930634
9318,0.437507,0.000930627
9319,0.437504,0.00093062
9320,0.4375,0.000930613
9321,0.437495,0.000930607
9322,0.437492,0.0009306
9323,0.437486,0.000930593
9324,0.437483,0.000930586
9325,0.437479,0.000930579
9326,0.437474,0.000930572
9327,0.437471,0.000930565
9328,0.437467,0.000930558
9329,0.437462,0.000930551
9330,0.437457,0.000930544
9331,0.437454,0.000930537
9332,0.43745,0.00093053
9333,0.437446,0.000930523
9334,0.437442,0.000930517
9335,0.437437,0.00093051
9336,0.437434,0.000930503
9337,0.437428,0.000930496
9338,0.437425,0.000930489
9339,0.437421,0.000930482
9340,0.437416,0.000930475
9341,0.437413,0.000930468
9342,0.437409,0.000930461
9343,0.437404,0.000930454
9344,0.4374,0.000930447
9345,0.437395,0.00093044
9346,0.437392,0.000930433
9347,0.437387,0.000930426
9348,0.437384,0.00093042
9349,0.43738,0.000930413
9350,0.437375,0.000930406
9351,0.437371,0.000930399
9352,0.437367,0.000930392
9353,0.437362,0.000930385
9354,0.437358,0.000930378
9355,0.437354,0.000930371
9356,0.43735,0.000930364
9357,0.437346,0.000930357
9358,0.437341,0.00093035
9359,0.437338,0.000930343
9360,0.437333,0.000930336
9361,0.437331,0.00093033
9362,0.437327,0.000930323
9363,0.437323,0.000930316
9364,0.437319,0.000930309
9365,0.437314,0.000930302
9366,0.43731,0.000930295
9367,0.437308,0.000930288
9368,0.437303,0.000930281
9369,0.437298,0.000930274
9370,0.437294,0.000930267
9371,0.43729,0.00093026
9372,0.437285,0.000930253
9373,0.437282,0.000930246
9374,0.437279,0.00093024
9375,0.437275,0.000930233
9376,0.437271,0.000930226
9377,0.437267,0.000930219
9378,0.437262,0.000930212
9379,0.437257,0.000930205
9380,0.437252,0.000930198
9381,0.43725,0.000930191
9382,0.437245,0.000930184
9383,0.437242,0.000930177
9384,0.437239,0.00093017
9385,0.437233,0.000930163
9386,0.43723,0.000930156
9387,0.437225,0.00093015
9388,0.437221,0.000930143
9389,0.437218,0.000930136
9390,0.437215,0.000930129
9391,0.43721,0.000930122
9392,0.437207,0.000930115
9393,0.437202,0.000930108
9394,0.437197,0.000930101
9395,0.437194,0.000930094
9396,0.437191,0.000930087
9397,0.437185,0.00093008
9398,0.437181,0.000930073
9399,0.437177,0.000930067
9400,0.437173,0.00093006
9401,0.437168,0.000930053
9402,0.437165,0.000930046
9403,0.43716,0.000930039
9404,0.437157,0.000930032
9405,0.437154,0.000930025
9406,0.43715,0.000930018
9407,0.437146,0.000930011
9408,0.437141,0.000930004
9409,0.437137,0.000929997
9410,0.437134,0.00092999
9411,0.43713,0.000929983
9412,0.437124,0.000929977
9413,0.437121,0.00092997
9414,0.437118,0.000929963
9415,0.437115,0.000929956
9416,0.43711,0.000929949
9417,0.437105,0.000929942
9418,0.437102,0.000929935
9419,0.437098,0.000929928
9420,0.437095,0.000929921
9421,0.437091,0.000929914
9422,0.437088,0.000929907
9423,0.437084,0.0009299
9424,0.437079,0.000929894
9425,0.437076,0.000929887
9426,0.437073,0.00092988
9427,0.437069,0.000929873
9428,0.437063,0.000929866
9429,0.437059,0.000929859
9430,0.437055,0.000929852
9431,0.437051,0.000929845
9432,0.437048,0.000929838
9433,0.437044,0.000929831
9434,0.437039,0.000929824
9435,0.437037,0.000929817
9436,0.437032,0.000929811
9437,0.437029,0.000929804
9438,0.437024,0.000929797
9439,0.437022,0.00092979
9440,0.437017,0.000929783
9441,0.437014,0.000929776
9442,0.43701,0.000929769
9443,0.437007,0.000929762
9444,0.437002,0.000929755
9445,0.436998,0.000929748
9446,0.436994,0.000929741
9447,0.436991,0.000929734
9448,0.436987,0.000929727
9449,0.436984,0.000929721
9450,0.43698,0.000929714
9451,0.436976,0.000929707
9452,0.436971,0.0009297
9453,0.436968,0.000929693
9454,0.436965,0.000929686
9455,0.436961,0.000929679
9456,0.436956,0.000929672
9457,0.436952,0.000929665
9458,0.436949,0.000929658
9459,0.436946,0.000929651
9460,0.436943,0.000929645
9461,0.436938,0.000929638
9462,0.436935,0.000929631
9463,0.436931,0.000929624
9464,0.436926,0.000929617
9465,0.436923,0.00092961
9466,0.436919,0.000929603
9467,0.436916,0.000929596
9468,0.436912,0.000929589
9469,0.436907,0.000929582
9470,0.436904,0.000929575
9471,0.4369,0.000929568
9472,0.436897,0.000929562
9473,0.436892,0.000929555
9474,0.436889,0.000929548
9475,0.436884,0.000929541
9476,0.436881,0.000929534
9477,0.436877,0.000929527
9478,0.436875,0.00092952
9479,0.436871,0.000929513
9480,0.436866,0.000929506
9481,0.436863,0.000929499
9482,0.436859,0.000929492
9483,0.436856,0.000929486
9484,0.43685,0.000929479
9485,0.436848,0.000929472
9486,0.436844,0.000929465
9487,0.436842,0.000929458
9488,0.436838,0.000929451
9489,0.436833,0.000929444
9490,0.436829,0.000929437
9491,0.436826,0.00092943
9492,0.436823,0.000929423
9493,0.436819,0.000929417
9494,0.436815,0.000929409
9495,0.436813,0.000929403
9496,0.436809,0.000929396
9497,0.436806,0.000929389
9498,0.436802,0.000929382
9499,0.436799,0.000929375
9500,0.436795,0.000929368
9501,0.43679,0.000929361
9502,0.436786,0.000929354
9503,0.436782,0.000929347
9504,0.436779,0.00092934
9505,0.436775,0.000929334
9506,0.436772,0.000929327
9507,0.436767,0.00092932
9508,0.436764,0.000929313
9509,0.43676,0.000929306
9510,0.436757,0.000929299
9511,0.436754,0.000929292
9512,0.436751,0.000929285
9513,0.436748,0.000929278
9514,0.436744,0.000929271
9515,0.436741,0.000929264
9516,0.436737,0.000929258
9517,0.436733,0.000929251
9518,0.43673,0.000929244
9519,0.436727,0.000929237
9520,0.436723,0.00092923
9521,0.436719,0.000929223
9522,0.436715,0.000929216
9523,0.436713,0.000929209
9524,0.436709,0.000929202
9525,0.436706,0.000929195
9526,0.436701,0.000929188
9527,0.436698,0.000929182
9528,0.436694,0.000929175
9529,0.436692,0.000929168
9530,0.436688,0.000929161
9531,0.436684,0.000929154
9532,0.436682,0.000929147
9533,0.436678,0.00092914
9534,0.436673,0.000929133
9535,0.43667,0.000929126
9536,0.436667,0.000929119
9537,0.436664,0.000929112
9538,0.43666,0.000929106
9539,0.436657,0.000929099
9540,0.436654,0.000929092
9541,0.436651,0.000929085
9542,0.436648,0.000929078
9543,0.436645,0.000929071
9544,0.436641,0.000929064
9545,0.436637,0.000929057
9546,0.436634,0.00092905
9547,0.43663,0.000929043
9548,0.436628,0.000929037
9549,0.436624,0.00092903
9550,0.43662,0.000929023
9551,0.436618,0.000929016
9552,0.436614,0.000929009
9553,0.436609,0.000929002
9554,0.436606,0.000928995
9555,0.436605,0.000928988
9556,0.436601,0.000928981
9557,0.436596,0.000928974
9558,0.436594,0.000928967
9559,0.436591,0.000928961
9560,0.436586,0.000928954
9561,0.436583,0.000928947
9562,0.43658,0.00092894
9563,0.436576,0.000928933
9564,0.436575,0.000928926
9565,0.43657,0.000928919
9566,0.436567,0.000928912
9567,0.436564,0.000928905
9568,0.436561,0.000928898
9569,0.436558,0.000928892
9570,0.436554,0.000928885
9571,0.43655,0.000928878
9572,0.436548,0.000928871
9573,0.436545,0.000928864
9574,0.436542,0.000928857
9575,0.436538,0.00092885
9576,0.436535,0.000928843
9577,0.436531,0.000928836
9578,0.436528,0.000928829
9579,0.436525,0.000928822
9580,0.436524,0.000928816
9581,0.43652,0.000928809
9582,0.436517,0.000928802
9583,0.436513,0.000928795
9584,0.436508,0.000928788
9585,0.436506,0.000928781
9586,0.436502,0.000928774
9587,0.4365,0.000928767
9588,0.436496,0.00092876
9589,0.436492,0.000928754
9590,0.43649,0.000928747
9591,0.436488,0.00092874
9592,0.436484,0.000928733
9593,0.43648,0.000928726
9594,0.436478,0.000928719
9595,0.436474,0.000928712
9596,0.436471,0.000928705
9597,0.436468,0.000928698
9598,0.436464,0.000928691
9599,0.436462,0.000928684
9600,0.436458,0.000928678
9601,0.436455,0.000928671
9602,0.436453,0.000928664
9603,0.436448,0.000928657
9604,0.436444,0.00092865
9605,0.436442,0.000928643
9606,0.436438,0.000928636
9607,0.436436,0.000928629
9608,0.436432,0.000928622
9609,0.436429,0.000928616
9610,0.436427,0.000928609
9611,0.436423,0.000928602
9612,0.436419,0.000928595
9613,0.436417,0.000928588
9614,0.436414,0.000928581
9615,0.43641,0.000928574
9616,0.436407,0.000928567
9617,0.436404,0.00092856
9618,0.436401,0.000928553
9619,0.436398,0.000928547
9620,0.436394,0.00092854
9621,0.436392,0.000928533
9622,0.436389,0.000928526
9623,0.436386,0.000928519
9624,0.436383,0.000928512
9625,0.436378,0.000928505
9626,0.436377,0.000928498
9627,0.436373,0.000928491
9628,0.436371,0.000928484
9629,0.436367,0.000928478
9630,0.436364,0.000928471
9631,0.43636,0.000928464
9632,0.436357,0.000928457
9633,0.436354,0.00092845
9634,0.436351,0.000928443
9635,0.436349,0.000928436
9636,0.436346,0.000928429
9637,0.436343,0.000928422
9638,0.436339,0.000928416
9639,0.436336,0.000928409
9640,0.436335,0.000928402
9641,0.43633,0.000928395
9642,0.436326,0.000928388
9643,0.436326,0.000928381
9644,0.436322,0.000928374
9645,0.436319,0.000928367
9646,0.436315,0.00092836
9647,0.436311,0.000928353
9648,0.436308,0.000928347
9649,0.436304,0.00092834
9650,0.436302,0.000928333
9651,0.436298,0.000928326
9652,0.436295,0.000928319
9653,0.436293,0.000928312
9654,0.436289,0.000928305
9655,0.436287,0.000928298
9656,0.436283,0.000928291
9657,0.436279,0.000928285
9658,0.436276,0.000928278
9659,0.436273,0.000928271
9660,0.436271,0.000928264
9661,0.436268,0.000928257
9662,0.436265,0.00092825
9663,0.436262,0.000928243
9664,0.436258,0.000928236
9665,0.436256,0.000928229
9666,0.436253,0.000928222
9667,0.436248,0.000928216
9668,0.436247,0.000928209
9669,0.436242,0.000928202
9670,0.436238,0.000928195
9671,0.436235,0.000928188
9672,0.436233,0.000928181
9673,0.43623,0.000928174
9674,0.436226,0.000928167
9675,0.436223,0.00092816
9676,0.43622,0.000928154
9677,0.436217,0.000928147
9678,0.436213,0.00092814
9679,0.43621,0.000928133
9680,0.436208,0.000928126
9681,0.436204,0.000928119
9682,0.4362,0.000928112
9683,0.436197,0.000928105
9684,0.436194,0.000928098
9685,0.436191,0.000928092
9686,0.436187,0.000928085
9687,0.436184,0.000928078
9688,0.436182,0.000928071
9689,0.43618,0.000928064
9690,0.436176,0.000928057
9691,0.436173,0.00092805
9692,0.436169,0.000928043
9693,0.436166,0.000928036
9694,0.436163,0.00092803
9695,0.43616,0.000928023
9696,0.436157,0.000928016
9697,0.436154,0.000928009
9698,0.43615,0.000928002
9699,0.436146,0.000927995
9700,0.436144,0.000927988
9701,0.436139,0.000927981
9702,0.436138,0.000927974
9703,0.436135,0.000927968
9704,0.436131,0.000927961
9705,0.436128,0.000927954
9706,0.436124,0.000927947
9707,0.436122,0.00092794
9708,0.436118,0.000927933
9709,0.436114,0.000927926
9710,0.43611,0.000927919
9711,0.436107,0.000927912
9712,0.436105,0.000927906
9713,0.436102,0.000927899
9714,0.436098,0.000927892
9715,0.436095,0.000927885
9716,0.436092,0.000927878
9717,0.436089,0.000927871
9718,0.436086,0.000927864
9719,0.436082,0.000927857
9720,0.436079,0.00092785
9721,0.436076,0.000927844
9722,0.436073,0.000927837
9723,0.436069,0.00092783
9724,0.436066,0.000927823
9725,0.436062,0.000927816
9726,0.436058,0.000927809
9727,0.436055,0.000927802
9728,0.436053,0.000927795
9729,0.436048,0.000927788
9730,0.436047,0.000927782
9731,0.436042,0.000927775
9732,0.43604,0.000927768
9733,0.436036,0.000927761
9734,0.436033,0.000927754
9735,0.43603,0.000927747
9736,0.436026,0.00092774
9737,0.436024,0.000927733
9738,0.43602,0.000927726
9739,0.436015,0.00092772
9740,0.436013,0.000927713
9741,0.436009,0.000927706
9742,0.436005,0.000927699
9743,0.436002,0.000927692
9744,0.435998,0.000927685
9745,0.435994,0.000927678
9746,0.435991,0.000927671
9747,0.435988,0.000927665
9748,0.435985,0.000927658
9749,0.435983,0.000927651
9750,0.435978,0.000927644
9751,0.435976,0.000927637
9752,0.435973,0.00092763
9753,0.435969,0.000927623
9754,0.435965,0.000927616
9755,0.435961,0.000927609
9756,0.435959,0.000927603
9757,0.435955,0.000927596
9758,0.43595,0.000927589
9759,0.435948,0.000927582
9760,0.435946,0.000927575
9761,0.435941,0.000927568
9762,0.435938,0.000927561
9763,0.435933,0.000927554
9764,0.435931,0.000927547
9765,0.435926,0.000927541
9766,0.435923,0.000927534
9767,0.435919,0.000927527
9768,0.435915,0.00092752
9769,0.435913,0.000927513
9770,0.435909,0.000927506
9771,0.435905,0.000927499
9772,0.435902,0.000927492
9773,0.435898,0.000927486
9774,0.435896,0.000927479
9775,0.435892,0.000927472
9776,0.435889,0.000927465
9777,0.435885,0.000927458
9778,0.435882,0.000927451
9779,0.43588,0.000927444
9780,0.435876,0.000927437
9781,0.435871,0.00092743
9782,0.435868,0.000927424
9783,0.435864,0.000927417
9784,0.435862,0.00092741
9785,0.435858,0.000927403
9786,0.435854,0.000927396
9787,0.435851,0.000927389
9788,0.435848,0.000927382
9789,0.435843,0.000927375
9790,0.435839,0.000927369
9791,0.435836,0.000927362
9792,0.435832,0.000927355
9793,0.435829,0.000927348
9794,0.435826,0.000927341
9795,0.435822,0.000927334
9796,0.435819,0.000927327
9797,0.435815,0.00092732
9798,0.435811,0.000927313
9799,0.435807,0.000927307
9800,0.435804,0.0009273
9801,0.435802,0.000927293
9802,0.435797,0.000927286
9803,0.435794,0.000927279
9804,0.435789,0.000927272
9805,0.435786,0.000927265
9806,0.435783,0.000927258
9807,0.435779,0.000927252
9808,0.435776,0.000927245
9809,0.435772,0.000927238
9810,0.435768,0.000927231
9811,0.435764,0.000927224
9812,0.435762,0.000927217
9813,0.435759,0.00092721
9814,0.435755,0.000927204
9815,0.435752,0.000927197
9816,0.435747,0.00092719
9817,0.435744,0.000927183
9818,0.43574,0.000927176
9819,0.435737,0.000927169
9820,0.435733,0.000927162
9821,0.435729,0.000927155
9822,0.435725,0.000927148
9823,0.435722,0.000927142
9824,0.435719,0.000927135
9825,0.435716,0.000927128
9826,0.435712,0.000927121
9827,0.435708,0.000927114
9828,0.435706,0.000927107
9829,0.435701,0.0009271
9830,0.435698,0.000927093
9831,0.435695,0.000927087
9832,0.435691,0.00092708
9833,0.435687,0.000927073
9834,0.435684,0.000927066
9835,0.43568,0.000927059
9836,0.435677,0.000927052
9837,0.435673,0.000927045
9838,0.43567,0.000927038
9839,0.435666,0.000927032
9840,0.435664,0.000927025
9841,0.435659,0.000927018
9842,0.435655,0.000927011
9843,0.435651,0.000927004
9844,0.435649,0.000926997
9845,0.435645,0.00092699
