epoch,error,learning_rate
932,0.604813,0.00147457
933,0.60481,0.0014662
934,0.604807,0.00145784
935,0.604805,0.00144947
936,0.604802,0.00144111
937,0.604799,0.00143275
938,0.604797,0.00142439
939,0.604794,0.00141603
940,0.604791,0.00140768
941,0.604788,0.00139932
942,0.604785,0.00139097
943,0.604782,0.00138262
944,0.60478,0.00137427
945,0.604777,0.00136592
946,0.604775,0.00135757
947,0.604772,0.00134923
948,0.604769,0.00134088
949,0.604766,0.00133254
950,0.604764,0.0013242
951,0.604761,0.00131586
952,0.604758,0.00130752
953,0.604755,0.00129919
954,0.604753,0.00129085
955,0.60475,0.00128252
956,0.604747,0.00127419
957,0.604744,0.00126586
958,0.604742,0.00125753
959,0.604739,0.0012492
960,0.604736,0.00124088
961,0.604734,0.00123255
962,0.604731,0.00122423
963,0.604728,0.00121591
964,0.604725,0.00120759
965,0.604723,0.00119927
966,0.60472,0.00119095
967,0.604717,0.00118264
968,0.604714,0.00117433
969,0.604712,0.00116601
970,0.604709,0.0011577
971,0.604706,0.00114939
972,0.604704,0.00114109
973,0.604701,0.00113278
974,0.604698,0.00112448
975,0.604695,0.00111617
976,0.604693,0.00110787
977,0.60469,0.00109957
978,0.604687,0.00109127
979,0.604684,0.00108298
980,0.604682,0.00107468
981,0.604679,0.00106639
982,0.604676,0.0010581
983,0.604673,0.0010498
984,0.604671,0.00104151
985,0.604668,0.00103323
986,0.604665,0.00102494
987,0.604662,0.00101666
988,0.60466,0.00100837
989,0.604657,0.00100009
990,0.604654,0.000991811
991,0.604652,0.000983532
992,0.604649,0.000975255
993,0.604646,0.000966979
994,0.604643,0.000958705
995,0.604641,0.000950432
996,0.604638,0.000942161
997,0.604635,0.000933891
998,0.604632,0.000925623
999,0.60463,0.000917356
1000,0.607717,0.00909091
1001,0.607123,0.0090819
1002,0.607106,0.0090729
1003,0.607103,0.00906389
1004,0.607101,0.00905489
1005,0.607098,0.00904589
1006,0.607095,0.00903689
1007,0.607093,0.00902789
1008,0.60709,0.0090189
1009,0.607088,0.0090099
1010,0.607085,0.00900091
1011,0.607083,0.00899192
1012,0.607081,0.00898293
1013,0.607078,0.00897394
1014,0.607076,0.00896495
1015,0.607073,0.00895597
1016,0.607071,0.00894699
1017,0.607068,0.008938
1018,0.607066,0.00892903
1019,0.607064,0.00892005
1020,0.607061,0.00891107
1021,0.607059,0.0089021
1022,0.607056,0.00889312
1023,0.607054,0.00888415
1024,0.607051,0.00887518
1025,0.607049,0.00886621
1026,0.607046,0.00885725
1027,0.607044,0.00884828
1028,0.607041,0.00883932
1029,0.607039,0.00883036
1030,0.607036,0.0088214
1031,0.607034,0.00881244
1032,0.607032,0.00880348
1033,0.607029,0.00879453
1034,0.607026,0.00878557
1035,0.607024,0.00877662
1036,0.607021,0.00876767
1037,0.607019,0.00875872
1038,0.607017,0.00874977
1039,0.607014,0.00874083
1040,0.607012,0.00873188
1041,0.607009,0.00872294
1042,0.607007,0.008714
1043,0.607004,0.00870506
1044,0.607002,0.00869612
1045,0.606999,0.00868719
1046,0.606997,0.00867825
1047,0.606994,0.00866932
1048,0.606992,0.00866039
1049,0.606989,0.00865146
1050,0.606987,0.00864253
1051,0.606984,0.00863361
1052,0.606982,0.00862468
1053,0.60698,0.00861576
1054,0.606977,0.00860684
1055,0.606975,0.00859792
1056,0.606972,0.008589
1057,0.606969,0.00858008
1058,0.606967,0.00857117
1059,0.606964,0.00856226
1060,0.606962,0.00855335
1061,0.60696,0.00854444
1062,0.606957,0.00853553
1063,0.606955,0.00852662
1064,0.606952,0.00851772
1065,0.60695,0.00850881
